Gene dn_damaging_ID dn_lof_ID X1 X2 BF qvalue
TMEM167B 0 0 0.999994179642564 0.967346420778961 0.967340790477028 0.848429196691717
LCE6A 0 0 0.999994179642564 0.967317553214521 0.967311923080607 0.848526431026576
CLPSL2 0 0 0.999994179642564 0.967312035063721 0.967306404961925 0.848623514139409
C2orf66 0 0 0.999994179642564 0.967287513052167 0.967281883093098 0.848720446780303
IFITM1 0 0 0.999994179642564 0.967214561954342 0.967208932419874 0.848817230311741
PRR21 0 0 0.999994179642564 0.967161744932336 0.967156115705282 0.848913864660739
MT1F 0 0 0.999994179642564 0.967141895722262 0.967136266610738 0.849010349486839
MT2A 0 0 0.999994179642564 0.967140357465996 0.967134728363425 0.849106684756122
MT1E 0 0 0.999994179642564 0.967136998276904 0.967131369193884 0.849202870854049
SUGT1P1 0 0 0.999994179642564 0.967065408463167 0.967059779796826 0.849298909546892
S100A12 0 0 0.999994179642564 0.967058897910446 0.967053269281998 0.849394799823389
S100B 0 0 0.999994179642564 0.967049705861383 0.967044077286437 0.849490542083342
TNP1 0 0 0.999994179642564 0.966935808206611 0.966930180294589 0.849586138843568
PGCP1 0 0 0.999994179642564 0.96688655667133 0.966880929045971 0.849681589099716
DPH3 0 0 0.999994179642564 0.966841383070669 0.966835755708236 0.849776893106119
SPRN 0 0 0.999994179642564 0.966827793317472 0.966822166034135 0.849872050546558
ANKRD20A12P 0 0 0.999994179642564 0.966815308523191 0.966809681312521 0.849967061736652
KRTAP5-10 0 0 0.999994179642564 0.966779667276185 0.966774040272959 0.850061927492838
SPTY2D1-AS1 0 0 0.999994179642564 0.966717264562584 0.966711637922565 0.850156648703547
KLKP1 0 0 0.999994179642564 0.966705082405765 0.96669945583665 0.850251224664737
SPRR2E 0 0 0.999994179642564 0.966619505783852 0.966613879712824 0.850345657225331
HIST1H4L 0 0 0.999994179642564 0.966606639157197 0.966601013161057 0.85043994521601
SNAP25-AS1 0 0 0.999994179642564 0.966575582902014 0.966569957086632 0.850534089343892
KRTAP4-2 0 0 0.999994179642564 0.96655100902117 0.966545383348817 0.850628089805984
HIST1H2AJ 0 0 0.999994179642564 0.966530662856824 0.966525037302893 0.850721946845076
FAM138A 0 0 0.999994179642564 0.966523291138959 0.966517665627935 0.850815660523411
FAM138F 0 0 0.999994179642564 0.966523291138959 0.966517665627935 0.850909231018128
LCE1E 0 0 0.999994179642564 0.966515038556671 0.96650941309368 0.851002658826512
JRKL-AS1 0 0 0.999994179642564 0.966505234559292 0.966499609153363 0.851095944306895
SPRR2G 0 0 0.999994179642564 0.96650117639971 0.966495551017401 0.851189087666969
MT1H 0 0 0.999994179642564 0.966489779006813 0.966484153690841 0.85128208938175
UGDH-AS1 0 0 0.999994179642564 0.966482562249252 0.966476936975284 0.851374949689083
TOMM7 0 0 0.999994179642564 0.966464140198886 0.966458515032141 0.851467669140685
LRRC37A11P 0 0 0.999994179642564 0.966460724833773 0.966455099686907 0.851560247751048
CELP 0 0 0.999994179642564 0.966449146985162 0.966443521905683 0.851652686007639
ALG1L9P 0 0 0.999994179642564 0.966442740234181 0.966437115191991 0.851744984124435
SERPINA13P 0 0 0.999994179642564 0.966435968354267 0.966430343351492 0.851837142427621
TEKT4P2 0 0 0.999994179642564 0.966409431442213 0.966403806593892 0.851929161637562
KRTAP5-7 0 0 0.999994179642564 0.966399656906378 0.966394032114949 0.852021041728953
LINC00331 0 0 0.999994179642564 0.966371569147711 0.966365944519763 0.852112783389967
ATXN8OS 0 0 0.999994179642564 0.966367582630139 0.966361958025393 0.852204386444681
HCG17 0 0 0.999994179642564 0.966360508690142 0.966354884126569 0.852295851269861
WFDC6 0 0 0.999994179642564 0.966344341166808 0.966338716697336 0.852387178363011
EFCAB10 0 0 0.999994179642564 0.966344247985235 0.966338623516306 0.852478367709796
BRK1 0 0 0.999994179642564 0.966341964598006 0.966336340142366 0.852569419666003
LINC00511 0 0 0.999994179642564 0.966332018186076 0.966326393788329 0.852660334697154
CCL8 0 0 0.999994179642564 0.966316126581525 0.966310502276272 0.852751113232619
SAMD12-AS1 0 0 0.999994179642564 0.966306783089324 0.966301158838454 0.852841755447901
ATP5L2 0 0 0.999994179642564 0.96629728177734 0.966291657581771 0.852932261653447
LCE1D 0 0 0.999994179642564 0.966284017087569 0.966278392969204 0.853022632231554
C2orf82 0 0 0.999994179642564 0.966283111366958 0.966277487253865 0.853112867238166
LINC00640 0 0 0.999994179642564 0.966262168973062 0.966256544981862 0.853202967382026
LINC00158 0 0 0.999994179642564 0.966218309183215 0.966212685447295 0.853292933427775
LINC00423 0 0 0.999994179642564 0.966210999057132 0.966205375363759 0.853382764940938
HSBP1 0 0 0.999994179642564 0.966185725715532 0.966180102169259 0.853472462584638
ST7-OT4 0 0 0.999994179642564 0.966175233385188 0.966169609899984 0.853562026361996
HIST1H2AI 0 0 0.999994179642564 0.966173149904385 0.966167526431308 0.853651456404079
ZNF582-AS1 0 0 0.999994179642564 0.966170283467176 0.966164660010782 0.853740753026004
SMG7-AS1 0 0 0.999994179642564 0.966167915222584 0.966162291779975 0.853829916516262
PIRT 0 0 0.999994179642564 0.966155239265892 0.966149615897061 0.85391894737899
TOPORS-AS1 0 0 0.999994179642564 0.966143717935446 0.966138094633673 0.854007845887335
LINC00507 0 0 0.999994179642564 0.966115764033852 0.96611014089478 0.854096612665484
KRTAP19-5 0 0 0.999994179642564 0.966084551224483 0.966078928267081 0.854185248072411
LINC00862 0 0 0.999994179642564 0.966050954239406 0.966045331477551 0.854273752448548
GAS6-AS1 0 0 0.999994179642564 0.966041415332312 0.966035792625977 0.854362125605482
LINC00615 0 0 0.999994179642564 0.96603875783228 0.966033135141412 0.854450367697981
HOXB-AS3 0 0 0.999994179642564 0.96603535169809 0.966029729027047 0.854538479032439
OSBPL10-AS1 0 0 0.999994179642564 0.96603531333363 0.966029690662811 0.85462645983235
HIST1H2AG 0 0 0.999994179642564 0.966025230145583 0.966019607533452 0.854714310587495
NBR2 0 0 0.999994179642564 0.966021603053236 0.966015980462215 0.854802031458038
S100A8 0 0 0.999994179642564 0.966006424993585 0.966000802490906 0.854889622961525
PART1 0 0 0.999994179642564 0.966005841285941 0.966000218786659 0.854977085094768
SLC8A1-AS1 0 0 0.999994179642564 0.96598562996974 0.965980007588096 0.855064418533682
SPRR2F 0 0 0.999994179642564 0.965979471518875 0.965973849173075 0.855151623284333
NUPR1L 0 0 0.999994179642564 0.965967574358779 0.965961952082225 0.85523869974493
AMZ2P1 0 0 0.999994179642564 0.965963608430999 0.965957986177528 0.855325648041842
FLJ25328 0 0 0.999994179642564 0.965957096453367 0.965951474237797 0.855412468508368
PRAC 0 0 0.999994179642564 0.965946593285708 0.965940971131271 0.855499161505395
HBB 0 0 0.999994179642564 0.965943887616409 0.96593826547772 0.855585727159849
DEFT1P 0 0 0.999994179642564 0.965942849550996 0.965937227418348 0.855672165719298
DEFT1P2 0 0 0.999994179642564 0.965942849550996 0.965937227418348 0.855758477443003
DEFB132 0 0 0.999994179642564 0.965938484950967 0.965932862843723 0.855844662695968
LINC00222 0 0 0.999994179642564 0.965933293260414 0.965927671183388 0.855930721772443
C4orf6 0 0 0.999994179642564 0.965903960483213 0.965898338576914 0.856016655424736
LINC00229 0 0 0.999994179642564 0.965880125765504 0.965874503997932 0.856102463819954
SAMSN1-AS1 0 0 0.999994179642564 0.965874262471768 0.965868640738322 0.856188146879548
KRTAP5-2 0 0 0.999994179642564 0.965871240256138 0.965865618540282 0.856273704822374
C9orf37 0 0 0.999994179642564 0.965866211946242 0.965860590259653 0.856359137961783
TEX26-AS1 0 0 0.999994179642564 0.965863339831182 0.96585771816131 0.85644444652858
LINC00485 0 0 0.999994179642564 0.965844783954657 0.965839162392787 0.856529631102527
LINC00639 0 0 0.999994179642564 0.965842583128888 0.965836961579828 0.856614691634254
HIST1H4F 0 0 0.999994179642564 0.965841901745194 0.965836280200099 0.856699628364857
ANKRD20A19P 0 0 0.999994179642564 0.965827872026593 0.965822250563156 0.856784441825483
HERC2P10 0 0 0.999994179642564 0.965827872026593 0.965822250563156 0.856869132010731
CYP4F30P 0 0 0.999994179642564 0.965822016253446 0.965816394824092 0.856953699303519
HIATL2 0 0 0.999994179642564 0.965821398685107 0.965815777259348 0.857038143869182
SCRG1 0 0 0.999994179642564 0.965788194281698 0.9657825730492 0.857122466610113
SNHG7 0 0 0.999994179642564 0.965766718112281 0.965761097004782 0.85720666756263
ZNF503-AS1 0 0 0.999994179642564 0.965748155856475 0.965742534857015 0.857290746934562
DNMBP-AS1 0 0 0.999994179642564 0.96573658704628 0.965730966114155 0.857374704853766
ZNF252P 0 0 0.999994179642564 0.965721102787589 0.965715481945588 0.857458541659823
LINC00707 0 0 0.999994179642564 0.965715274321382 0.965709653513305 0.857542257427663
FAM182A 0 0 0.999994179642564 0.965711722538179 0.965706101750774 0.857625852375264
SNHG11 0 0 0.999994179642564 0.965700565178782 0.965694944456316 0.857709326911692
OR4F13P 0 0 0.999994179642564 0.965696776874742 0.965691156174326 0.857792681154531
CYP2G1P 0 0 0.999994179642564 0.965695657670674 0.965690036976772 0.857875915312073
MIR137HG 0 0 0.999994179642564 0.965665103415036 0.965659482898971 0.857959030213501
ZNF300P1 0 0 0.999994179642564 0.965663130261685 0.965657509757104 0.858042025563313
LINC00547 0 0 0.999994179642564 0.965657819112708 0.96565219863904 0.858124901683875
CCL2 0 0 0.999994179642564 0.965657376083943 0.965651755612853 0.858207658738108
LINC00426 0 0 0.999994179642564 0.965650325099521 0.965644704669471 0.858290297109991
RPLP0P2 0 0 0.999994179642564 0.965634264641211 0.965628644304638 0.858372817228723
SPRR2D 0 0 0.999994179642564 0.965605895703172 0.965600275531716 0.858455219585861
TMEM88B 0 0 0.999994179642564 0.965594115573997 0.965588495471107 0.85853750411495
BCAR4 0 0 0.999994179642564 0.965591499948709 0.965585879861042 0.858619670892624
SEC1P 0 0 0.999994179642564 0.965580406772633 0.965574786749532 0.858701720334627
GBA3 0 0 0.999994179642564 0.965576792711401 0.965571172709335 0.858783652548821
AP4B1-AS1 0 0 0.999994179642564 0.965569487490435 0.965563867530889 0.858865467857302
CCDC148-AS1 0 0 0.999994179642564 0.965569487490435 0.965563867530889 0.858947166370196
LINC00592 0 0 0.999994179642564 0.965563603348207 0.965557983422908 0.859028748450276
SCGB2A1 0 0 0.999994179642564 0.965549974231723 0.96554435438575 0.859110214494943
DKFZp686O1327 0 0 0.999994179642564 0.965545123228843 0.965539503411106 0.85919156458402
KAAG1 0 0 0.981055031269271 0.984179884660158 0.965534627519859 0.859272798965574
LINC00689 0 0 0.999994179642564 0.965537818250029 0.965532198474808 0.859353917839697
NDUFA6-AS1 0 0 0.999994179642564 0.965526725697216 0.965521105986559 0.859434921618243
DSCR8 0 0 0.999994179642564 0.965523174614847 0.965517554924858 0.859515810402419
DNM1P46 0 0 0.999994179642564 0.965522938082374 0.965517318393762 0.859596584373815
CT60 0 0 0.999994179642564 0.965519442449809 0.965513822781542 0.859677243838865
DPYD-AS1 0 0 0.999994179642564 0.965492814702977 0.965487195189693 0.859757789481853
ZNF32-AS3 0 0 0.999994179642564 0.965471529004693 0.9654659096153 0.85983822144288
GNAS-AS1 0 0 0.999994179642564 0.965470291906257 0.965464672524064 0.859918539581786
ATOX1 0 0 0.999994179642564 0.965468528567943 0.965462909196014 0.859998744150068
USP32P2 0 0 0.999994179642564 0.965458126274463 0.965452506963078 0.860078835552677
TMEM9B-AS1 0 0 0.999994179642564 0.965453306634231 0.965447687350899 0.86015881392336
DLEU7-AS1 0 0 0.999994179642564 0.965438664294399 0.965433045096291 0.86023867968782
PGAM1P5 0 0 0.999994179642564 0.965421833335392 0.965416214235245 0.860318433125795
KRTAP17-1 0 0 0.999994179642564 0.965416993946193 0.965411374874213 0.860398074247528
SYNPR-AS1 0 0 0.999994179642564 0.965396619090978 0.965391000137587 0.86047760358449
SNHG15 0 0 0.999994179642564 0.965371548521381 0.96536592971391 0.860557021461536
LINC00152 0 0 0.999994179642564 0.965364244869727 0.965358626104766 0.860636327777849
KDM4A-AS1 0 0 0.999994179642564 0.965364008376608 0.965358389613024 0.860715522635079
COL6A4P1 0 0 0.999994179642564 0.965334663895405 0.965329045302616 0.860794606817692
COX7B2 0 0 0.999994179642564 0.965324770059787 0.965319151524584 0.860873580191656
KRT16P2 0 0 0.999994179642564 0.965323565340732 0.96531794681254 0.860952442826242
C21orf67 0 0 0.999994179642564 0.965322262863856 0.965316644343245 0.8610311949561
LINC00840 0 0 0.999994179642564 0.965319778531322 0.965314160025171 0.861109836835637
FAM66A 0 0 0.999994179642564 0.965311172813785 0.965305554357723 0.861188368811498
LINC00593 0 0 0.999994179642564 0.965295699311194 0.965290080945193 0.861266791243389
ZNF738 0 0 0.999994179642564 0.96529060181825 0.965284983481918 0.86134510416599
LINC00282 0 0 0.999994179642564 0.965279512135781 0.965273893863994 0.861423307921239
NUP210P1 0 0 0.999994179642564 0.965279512135781 0.965273893863994 0.861501402529586
COX19 0 0 0.999994179642564 0.96527740650808 0.965271788248549 0.861579388258855
SCAND2P 0 0 0.999994179642564 0.965268422582047 0.965262804374806 0.861657265465557
HLA-DPB2 0 0 0.999994179642564 0.965255259167477 0.965249641036851 0.861735034454672
SPRR2A 0 0 0.999994179642564 0.965245188600102 0.965239570528091 0.861812695394251
CTSL3P 0 0 0.999994179642564 0.965231740066318 0.965226122072582 0.861890248572876
ZNF204P 0 0 0.999994179642564 0.965168463355239 0.965162845729796 0.861967695146313
TREML3P 0 0 0.999994179642564 0.965152278336148 0.965146660804908 0.862045034457295
FAM13A-AS1 0 0 0.999994179642564 0.96515141128873 0.965145793762537 0.86212226644329
H19 0 0 0.999994179642564 0.965144976361046 0.965139358872306 0.862199391431408
C1orf170 0 0 0.999994179642564 0.965135985464404 0.965130368027994 0.862276409691728
HSPB2-C11orf52 0 0 0.999994179642564 0.965135226558621 0.965129609126628 0.862353321292689
WDR86-AS1 0 0 0.999994179642564 0.965112499268955 0.965106881969244 0.862430126864537
KIAA1984-AS1 0 0 0.999994179642564 0.965107351636902 0.965101734367151 0.862506826300337
DEFB106A 0 0 0.999994179642564 0.965071660947622 0.965066043885604 0.862583420387725
DEFB106B 0 0 0.999994179642564 0.965071660947622 0.965066043885604 0.862659908682174
HIST1H2AB 0 0 0.999994179642564 0.965007473633692 0.965001856945267 0.862736292593881
KCNQ5-AS1 0 0 0.999994179642564 0.965005807053309 0.965000190374585 0.862812571179374
FAM90A2P 0 0 0.999994179642564 0.964996925578059 0.964991308951027 0.862888744790127
ALOX15P1 0 0 0.999994179642564 0.964989624790804 0.964984008206265 0.862964813613757
DOC2GP 0 0 0.999994179642564 0.9649162470033 0.964910630845846 0.863040779089477
HIST1H4E 0 0 0.999994179642564 0.964872350348943 0.964866734446984 0.863116640885306
GBP1P1 0 0 0.999994179642564 0.964824160775323 0.964818545153844 0.863192399294356
STH 0 0 0.999994179642564 0.964782752969239 0.964777137588768 0.863268054404403
TRIM51HP 0 0 0.999994179642564 0.964767447145975 0.96476183185459 0.863343605946405
GRIK1-AS1 0 0 0.999994179642564 0.964766027307279 0.964760412024158 0.863419053877362
LINC00693 0 0 0.999994179642564 0.964757861595371 0.964752246359777 0.86349439853465
RFPL3S 0 0 0.999994179642564 0.964757861595371 0.964752246359777 0.863569639980079
FAM90A7P 0 0 0.999994179642564 0.964753633658289 0.964748018447303 0.8636447785034
LINC00514 0 0 0.999994179642564 0.964753633658289 0.964748018447303 0.863719814238043
RNF144A-AS1 0 0 0.999994179642564 0.964732201977822 0.964726586891576 0.863794747788705
ROCK1P1 0 0 0.999994179642564 0.964689595876727 0.964683981038465 0.86386957975371
BLID 0 0 0.999994179642564 0.964688859850824 0.964683245016845 0.863944309572545
OR10H3 0 0 0.999994179642564 0.964677935730104 0.964672320959708 0.864018937641119
ST3GAL6-AS1 0 0 0.999994179642564 0.96459235784315 0.964586743570847 0.864093465535937
UQCR11 0 0 0.999994179642564 0.964582346579378 0.964576732365344 0.864167892077499
LINC00544 0 0 0.999994179642564 0.964529307099376 0.964523693194051 0.864242218260439
TUBBP5 0 0 0.999994179642564 0.964522794219646 0.964517180352229 0.864316443438461
OACYLP 0 0 0.999994179642564 0.964503549915294 0.964497936159885 0.864390568050294
SMIM18 0 0 0.999994179642564 0.964444988345292 0.964439374930733 0.864464593019155
LINC00854 0 0 0.999994179642564 0.964383715581116 0.964378102523186 0.86453851859748
CYCS 0 0 0.999994179642564 0.964381835863474 0.964376222816484 0.864612343904022
H1FX 0 0 0.999994179642564 0.964364432989895 0.964358820044197 0.864686069425728
DEFB107A 0 0 0.999994179642564 0.964330013439994 0.96432440069463 0.864759695675436
DEFB107B 0 0 0.999994179642564 0.964330013439994 0.96432440069463 0.864833222228124
MT3 0 0 0.999994179642564 0.964275458444834 0.964269846016999 0.864906650278738
SCGB2A2 0 0 0.999994179642564 0.964271416156844 0.964265803752536 0.864979979108664
CCL7 0 0 0.999994179642564 0.964236514071291 0.964230901870126 0.865053209479735
C16orf74 0 0 0.999994179642564 0.964183929450393 0.964178317555289 0.865126341912469
TNP2 0 0 0.999994179642564 0.964181866433541 0.964176254550445 0.865199375688395
COX6A2 0 0 0.999994179642564 0.964070145523318 0.964064534290478 0.865272312995521
PPIAL4E 0 0 0.999994179642564 0.963886643123857 0.963881032959066 0.865345155329634
KRTAP13-3 0 0 0.999994179642564 0.963855070682648 0.96384946070162 0.865417900131335
ADIRF 0 0 0.999994179642564 0.963780349434789 0.963774739888665 0.865490548378381
SMKR1 0 0 0.999994179642564 0.963733384278145 0.963727775005376 0.865563099763616
OR5B2 0 0 0.999994179642564 0.963660029139253 0.963654420293437 0.865635554959263
WFDC12 0 0 0.999994179642564 0.963489089136987 0.963483481286103 0.865707915921566
GNG13 0 0 0.999994179642564 0.963453857298886 0.963448249653063 0.865780180390942
SS18L2 0 0 0.999994179642564 0.963307948352224 0.963302341555644 0.865852350557775
CCL4 0 0 0.999994179642564 0.963065651711444 0.963060046325117 0.865924428349058
KRTAP2-1 0 0 0.999994179642564 0.963041688800878 0.963036083554024 0.865996410017668
SF3B5 0 0 0.999994179642564 0.963031036844669 0.963025431659812 0.866068295517018
PF4 0 0 0.994989297427301 0.967858013190271 0.963008364553571 0.866140085155491
LELP1 0 0 0.999994179642564 0.963007238998326 0.963001633951982 0.866211778939506
KRTAP2-3 0 0 0.999994179642564 0.962880418131429 0.962874813823227 0.866283379218534
KRTAP2-4 0 0 0.999994179642564 0.962880418131429 0.962874813823227 0.866354883903064
GCHFR 0 0 0.999994179642564 0.962787255419806 0.962781651653844 0.866426294855824
PF4V1 0 0 0.994311213897152 0.968267148531041 0.962758883832634 0.866497611002185
PHLDA2 0 0 0.999994179642564 0.962742312711882 0.962736709207504 0.866568832521005
PRLH 0 0 0.999994179642564 0.962662909818641 0.962657306776416 0.866639960625962
KRTAP19-1 0 0 0.999994179642564 0.962492374726886 0.962486772677236 0.866710997134177
FLJ31306 0 0 0.999994179642564 0.962480638651651 0.962475036670309 0.866781939388808
BLOC1S3 0 0 0.999994179642564 0.962460785401508 0.962455183535719 0.866852787722788
MIR205HG 0 0 0.999994179642564 0.962449945372202 0.962444343569505 0.866923542162254
POM121L10P 0 0 0.999994179642564 0.962278676061886 0.962273075256038 0.866994205757145
OR14A16 0 0 0.999994179642564 0.962274954723858 0.96226935393967 0.867064775700109
SMR3A 0 0 0.999994179642564 0.962255693275527 0.962250092603447 0.867135252454294
PPIAL4G 0 0 0.999994179642564 0.962130930720987 0.96212533077507 0.867205638083895
CRNDE 0 0 0.999994179642564 0.962127177171865 0.962121577247795 0.867275930616004
IFI27L2 0 0 0.999994179642564 0.962113955706177 0.962108355859061 0.867346130403748
MRVI1-AS1 0 0 0.999994179642564 0.96210341452481 0.962097814739047 0.867416237583376
SYCE3 0 0 0.999994179642564 0.962074774795951 0.962069175176881 0.867486252659892
SPRR1B 0 0 0.999994179642564 0.962072937967911 0.962067338359532 0.867556175339871
CASC2 0 0 0.999994179642564 0.96201410518743 0.962008505921479 0.867626006817286
LINC00160 0 0 0.999994179642564 0.96201308725352 0.962007487993494 0.867695746247517
UQCRHL 0 0 0.999994179642564 0.962006685968541 0.962001086745773 0.867765393907853
HMGN4 0 0 0.999994179642564 0.961988017061892 0.961982417947784 0.867834950196741
CCL19 0 0 0.999994179642564 0.961959552542581 0.961953953594147 0.86790441546784
HPN-AS1 0 0 0.999994179642564 0.961945800029823 0.961940201161432 0.867973789640533
FAM182B 0 0 0.999994179642564 0.961938758216282 0.961933159388878 0.868043072775803
DNAJB3 0 0 0.999994179642564 0.961913760527343 0.961908161845434 0.868112265370057
MIPEPP3 0 0 0.999994179642564 0.961868004618801 0.961862406203208 0.868181367967854
C22orf34 0 0 0.999994179642564 0.96183438929612 0.96182879107618 0.868250380532128
C9orf69 0 0 0.999994179642564 0.961800752619156 0.961795154594993 0.868319303240257
S100A5 0 0 0.999994179642564 0.961762949457066 0.961757351652932 0.868388136342159
LINC00869 0 0 0.999994179642564 0.961745686657146 0.961740088953487 0.868456879652227
CCL1 0 0 0.999994179642564 0.96173265645646 0.961727058828641 0.868525533272186
SPINK7 0 0 0.999994179642564 0.96166396567464 0.961658368446626 0.868594098356325
KLF16 0 0 0.999994179642564 0.961646074495721 0.96164047737184 0.868662574185737
IDI2-AS1 0 0 0.999994179642564 0.961643168357973 0.961637571251007 0.868730960672136
C18orf32 0 0 0.999994179642564 0.961537890840606 0.961532294346393 0.868799259786371
S100P 0 0 0.999994179642564 0.961487943322668 0.961482347119168 0.868867470729238
SPINK1 0 0 0.999994179642564 0.961374530433253 0.961368934889856 0.868935594785063
CCL22 0 0 0.999994179642564 0.961357181856691 0.961351586414269 0.869003630441464
OR8D1 0 0 0.999994179642564 0.961314061658683 0.961308466467236 0.869071578321954
FAM229B 0 0 0.999994179642564 0.961276801681873 0.961271206707292 0.86913943849527
SFT2D3 0 0 0.999994179642564 0.961226420076894 0.961220825395552 0.869207211361696
PPBP 0 0 0.996248476076529 0.964839667073516 0.961220047980176 0.869274896224989
OR7C2 0 0 0.999994179642564 0.961215223175038 0.961209628558867 0.86934249342476
OR5M11 0 0 0.999994179642564 0.961194996723832 0.961189402225386 0.869410003302615
CCL18 0 0 0.999994179642564 0.96117462350306 0.961169029123193 0.869477426030888
HIST1H3F 0 0 0.999994179642564 0.961155200593326 0.961149606326507 0.869544761762358
MIAT 0 0 0.999994179642564 0.961145387139921 0.96113979293022 0.869612010498668
HIST2H4A 0 0 0.999994179642564 0.961138341324063 0.961132747155371 0.869679172360482
HIST2H4B 0 0 0.999994179642564 0.961138341324063 0.961132747155371 0.869746247393774
HIST1H3C 0 0 0.999994179642564 0.961100200852214 0.961094606905513 0.86981323642949
MANBAL 0 0 0.999994179642564 0.961059912982718 0.961054319270507 0.86988013967147
GNG5 0 0 0.999994179642564 0.961056121772902 0.961050528082757 0.869946956652473
GNG2 0 0 0.999994179642564 0.960961217525624 0.960955624387856 0.870013689119342
SUMO4 0 0 0.999994179642564 0.960953098722884 0.960947505632371 0.870080335731461
LINC00371 0 0 0.999994179642564 0.960909723592099 0.960904130754044 0.870146897265278
LINC00207 0 0 0.999994179642564 0.960901414689261 0.960895821899567 0.870213373278123
COA5 0 0 0.999994179642564 0.960788187671819 0.960782595541146 0.870279765749714
LENEP 0 0 0.999994179642564 0.960776489006849 0.960770896944267 0.870346073086156
ELOVL2-AS1 0 0 0.999994179642564 0.960654321634438 0.960648730282914 0.870412297359777
KRTAP9-4 0 0 0.999994179642564 0.96065175011475 0.960646158778192 0.870478436665886
OR7C1 0 0 0.999994179642564 0.960566975194878 0.960561384351741 0.870544492586197
GNG12 0 0 0.999994179642564 0.960548942192311 0.960543351454133 0.870610464130345
ITGB2-AS1 0 0 0.999994179642564 0.960547118340388 0.960541527612825 0.870676351181199
DEFA3 0 0 0.999994179642564 0.960541283377987 0.960535692684386 0.870742153970106
LINC00263 0 0 0.999994179642564 0.960534962999604 0.96052937234279 0.870807872667151
SEC61G 0 0 0.999994179642564 0.960516832250755 0.960511241699468 0.870873507636742
KRTAP4-3 0 0 0.999994179642564 0.960489866533478 0.960484276139141 0.87093905919122
DSCR4 0 0 0.999994179642564 0.960462546091877 0.960456955856555 0.87100452749648
OR5F1 0 0 0.999994179642564 0.960394355093981 0.960388765255554 0.871069913413424
C5orf58 0 0 0.999994179642564 0.960342903420679 0.96033731388172 0.871135216812547
LINC00052 0 0 0.999994179642564 0.960303549358372 0.960297960048468 0.871200437644242
NDUFA3 0 0 0.999994179642564 0.960300874130278 0.960295284835945 0.871265575437908
KRTAP9-8 0 0 0.999994179642564 0.960293073548192 0.960287484299261 0.871330630439864
CCDC23 0 0 0.999994179642564 0.960286853542195 0.960281264329466 0.871395602781067
LINC00577 0 0 0.999994179642564 0.960273590545487 0.960268001409954 0.871460492739595
ATP5I 0 0 0.999994179642564 0.960227178537787 0.960221589672388 0.87152530103893
CXCL10 0 0 0.999994179642564 0.960215769365456 0.960210180566463 0.871590027236853
LUZP6 0 0 0.999994179642564 0.960213681112513 0.960208092325674 0.87165467133057
MYO16-AS1 0 0 0.999994179642564 0.96012209077843 0.96011650252468 0.871719235002814
RPS27 0 0 0.999994179642564 0.96010836067395 0.960102772500114 0.87178371707934
CTXN2 0 0 0.999994179642564 0.960024836699864 0.960019249012167 0.871848118904074
C17orf112 0 0 0.999994179642564 0.959968249379013 0.959962662020674 0.871912440170837
PLEKHA8P1 0 0 0.999994179642564 0.95996263250107 0.959957045175423 0.871976680165333
ARRDC3-AS1 0 0 0.999994179642564 0.959931149106659 0.959925561964257 0.872040839481471
TMEM233 0 0 0.999994179642564 0.959925325891249 0.959919738782741 0.872104917836142
LINC00266-1 0 0 0.999994179642564 0.959916356260932 0.95991076920463 0.87216891543611
HCG9 0 0 0.999994179642564 0.959888639663372 0.959883052768391 0.872232832752363
LINC00208 0 0 0.999994179642564 0.959869510264131 0.95986392348049 0.872296669791127
HBE1 0 0 0.999994179642564 0.959859279074921 0.959853692350828 0.872360426553342
BSN-AS2 0 0 0.999994179642564 0.959843902214794 0.959838315580201 0.872424103277822
OR10R2 0 0 0.999994179642564 0.959821022717749 0.959815436216323 0.872487700242678
LINC00094 0 0 0.999994179642564 0.959765619997835 0.959760033818872 0.872551218148591
OR13C2 0 0 0.999994179642564 0.959746605371805 0.959741019303514 0.872614656529449
CGB1 0 0 0.999994179642564 0.959700932414706 0.959695346612247 0.872678015985524
SRG7 0 0 0.999994179642564 0.959662472278417 0.95965688669981 0.87274129654366
KRTAP9-3 0 0 0.999994179642564 0.959623543142848 0.959617957790822 0.872804498360266
C20orf144 0 0 0.999994179642564 0.959538029509097 0.959532444654791 0.872867622369046
HIST3H3 0 0 0.999994179642564 0.959535273974567 0.9595296891363 0.872930667321498
CALML3 0 0 0.999994179642564 0.959524427178588 0.959518842403453 0.872993633502412
HIST1H3E 0 0 0.999994179642564 0.95951024838455 0.959504663691941 0.873056521115756
HIST1H4C 0 0 0.999994179642564 0.959451646987322 0.959446062635794 0.873119331056208
C14orf178 0 0 0.999935806217061 0.95948163001012 0.95942003725463 0.873182062921761
LCE3B 0 0 0.999994179642564 0.95939630059502 0.959390716565627 0.873244716914079
LOXL1-AS1 0 0 0.999994179642564 0.959376581446733 0.959370997532113 0.873307293017775
ARMS2 0 0 0.999994179642564 0.959356394916095 0.959350811118968 0.873369791386461
OR13C5 0 0 0.999994179642564 0.959351254746427 0.959345670979218 0.873432211913204
KRTAP5-4 0 0 0.999994179642564 0.959346660931384 0.959341077190912 0.873494554734348
SMIM11 0 0 0.999994179642564 0.959343164905901 0.959337581185778 0.87355681997666
GNG4 0 0 0.999994179642564 0.959318421908037 0.959312838331926 0.873619008140605
